Datum;Uhrzeit;Entnahme;Einspeisung;Residuallast
28.01.2017;22:45:00;2,024.00;0;2,024.00
28.01.2017;23:00:00;1,091.20;0;1,091.20
28.01.2017;23:15:00;3,027.20;0;3,027.20
28.01.2017;23:30:00;2,930.40;0;2,930.40
28.01.2017;23:45:00;176;-396;-220
29.01.2017;00:00:00;0;-1,108.80;-1,108.80
29.01.2017;00:15:00;0;-3,053.60;-3,053.60
29.01.2017;00:30:00;0;-1,856.80;-1,856.80
29.01.2017;00:45:00;114.4;-510.4;-396
29.01.2017;01:00:00;0;-2,692.80;-2,692.80
29.01.2017;01:15:00;0;-4,092.00;-4,092.00
29.01.2017;01:30:00;0;-3,168.00;-3,168.00
29.01.2017;01:45:00;0;-3,766.40;-3,766.40
29.01.2017;02:00:00;0;-1,768.80;-1,768.80
29.01.2017;02:15:00;0;-1,223.20;-1,223.20
29.01.2017;02:30:00;0;-985.6;-985.6
29.01.2017;02:45:00;1,320.00;-17.6;1,302.40
29.01.2017;03:00:00;2,992.00;0;2,992.00
29.01.2017;03:15:00;4,162.40;0;4,162.40
29.01.2017;03:30:00;3,660.80;0;3,660.80
29.01.2017;03:45:00;3,986.40;0;3,986.40
29.01.2017;04:00:00;4,250.40;0;4,250.40
29.01.2017;04:15:00;3,229.60;0;3,229.60
29.01.2017;04:30:00;2,974.40;0;2,974.40
29.01.2017;04:45:00;2,182.40;0;2,182.40
29.01.2017;05:00:00;2,208.80;0;2,208.80
29.01.2017;05:15:00;3,784.00;0;3,784.00
29.01.2017;05:30:00;3,775.20;0;3,775.20
29.01.2017;05:45:00;3,995.20;0;3,995.20
29.01.2017;06:00:00;4,232.80;0;4,232.80
29.01.2017;06:15:00;3,608.00;0;3,608.00
29.01.2017;06:30:00;2,191.20;0;2,191.20
29.01.2017;06:45:00;3,669.60;0;3,669.60
29.01.2017;07:00:00;4,312.00;0;4,312.00
29.01.2017;07:15:00;4,672.80;0;4,672.80
29.01.2017;07:30:00;4,760.80;0;4,760.80
29.01.2017;07:45:00;4,048.00;0;4,048.00
29.01.2017;08:00:00;3,502.40;0;3,502.40
29.01.2017;08:15:00;3,229.60;0;3,229.60
29.01.2017;08:30:00;1,654.40;0;1,654.40
29.01.2017;08:45:00;1,337.60;0;1,337.60
29.01.2017;09:00:00;1,390.40;0;1,390.40
29.01.2017;09:15:00;1,056.00;-70.4;985.6
29.01.2017;09:30:00;246.4;-316.8;-70.4
29.01.2017;09:45:00;3,212.00;0;3,212.00
29.01.2017;10:00:00;1,742.40;0;1,742.40
29.01.2017;10:15:00;2,182.40;0;2,182.40
29.01.2017;10:30:00;1,733.60;0;1,733.60
29.01.2017;10:45:00;4,752.00;0;4,752.00
29.01.2017;11:00:00;5,007.20;0;5,007.20
29.01.2017;11:15:00;6,230.40;0;6,230.40
29.01.2017;11:30:00;6,274.40;0;6,274.40
29.01.2017;11:45:00;7,321.60;0;7,321.60
29.01.2017;12:00:00;7,198.40;0;7,198.40
29.01.2017;12:15:00;6,036.80;0;6,036.80
29.01.2017;12:30:00;5,579.20;0;5,579.20
29.01.2017;12:45:00;6,204.00;0;6,204.00
29.01.2017;13:00:00;6,494.40;0;6,494.40
29.01.2017;13:15:00;6,582.40;0;6,582.40
29.01.2017;13:30:00;5,051.20;0;5,051.20
29.01.2017;13:45:00;4,778.40;0;4,778.40
29.01.2017;14:00:00;4,892.80;0;4,892.80
29.01.2017;14:15:00;6,292.00;0;6,292.00
29.01.2017;14:30:00;6,529.60;0;6,529.60
29.01.2017;14:45:00;6,441.60;0;6,441.60
29.01.2017;15:00:00;6,292.00;0;6,292.00
29.01.2017;15:15:00;6,036.80;0;6,036.80
29.01.2017;15:30:00;6,151.20;0;6,151.20
29.01.2017;15:45:00;6,679.20;0;6,679.20
29.01.2017;16:00:00;6,916.80;0;6,916.80
29.01.2017;16:15:00;6,987.20;0;6,987.20
29.01.2017;16:30:00;7,048.80;0;7,048.80
29.01.2017;16:45:00;6,696.80;0;6,696.80
29.01.2017;17:00:00;6,432.80;0;6,432.80
29.01.2017;17:15:00;7,497.60;0;7,497.60
29.01.2017;17:30:00;6,608.80;0;6,608.80
29.01.2017;17:45:00;6,239.20;0;6,239.20
29.01.2017;18:00:00;5,139.20;0;5,139.20
29.01.2017;18:15:00;5,394.40;0;5,394.40
29.01.2017;18:30:00;5,350.40;0;5,350.40
29.01.2017;18:45:00;6,045.60;0;6,045.60
29.01.2017;19:00:00;6,142.40;0;6,142.40
29.01.2017;19:15:00;4,320.80;0;4,320.80
29.01.2017;19:30:00;5,165.60;0;5,165.60
29.01.2017;19:45:00;4,092.00;0;4,092.00
29.01.2017;20:00:00;2,534.40;0;2,534.40
29.01.2017;20:15:00;2,534.40;0;2,534.40
29.01.2017;20:30:00;3,238.40;0;3,238.40
29.01.2017;20:45:00;2,288.00;0;2,288.00
29.01.2017;21:00:00;695.2;0;695.2
29.01.2017;21:15:00;299.2;-88;211.2
29.01.2017;21:30:00;642.4;-202.4;440
29.01.2017;21:45:00;2,992.00;0;2,992.00
29.01.2017;22:00:00;5,051.20;0;5,051.20
29.01.2017;22:15:00;6,846.40;0;6,846.40
29.01.2017;22:30:00;8,650.40;0;8,650.40
29.01.2017;22:45:00;8,870.40;0;8,870.40
29.01.2017;23:00:00;7,964.00;0;7,964.00
29.01.2017;23:15:00;6,098.40;0;6,098.40
29.01.2017;23:30:00;6,987.20;0;6,987.20
29.01.2017;23:45:00;6,424.00;0;6,424.00
30.01.2017;00:00:00;4,206.40;0;4,206.40
30.01.2017;00:15:00;3,889.60;0;3,889.60
30.01.2017;00:30:00;2,244.00;0;2,244.00
30.01.2017;00:45:00;193.6;-1,047.20;-853.6
30.01.2017;01:00:00;844.8;-61.6;783.2
30.01.2017;01:15:00;0;-1,636.80;-1,636.80
30.01.2017;01:30:00;0;-1,839.20;-1,839.20
30.01.2017;01:45:00;0;-3,150.40;-3,150.40
30.01.2017;02:00:00;0;-3,018.40;-3,018.40
30.01.2017;02:15:00;0;-1,056.00;-1,056.00
30.01.2017;02:30:00;0;-528;-528
30.01.2017;02:45:00;61.6;-140.8;-79.2
30.01.2017;03:00:00;52.8;-184.8;-132
30.01.2017;03:15:00;8.8;-589.6;-580.8
30.01.2017;03:30:00;88;-994.4;-906.4
30.01.2017;03:45:00;52.8;-184.8;-132
30.01.2017;04:00:00;1,056.00;-8.8;1,047.20
30.01.2017;04:15:00;3,124.00;0;3,124.00
30.01.2017;04:30:00;2,332.00;0;2,332.00
30.01.2017;04:45:00;1,513.60;0;1,513.60
30.01.2017;05:00:00;800.8;-228.8;572
30.01.2017;05:15:00;158.4;-448.8;-290.4
30.01.2017;05:30:00;0;-1,962.40;-1,962.40
30.01.2017;05:45:00;0;-3,784.00;-3,784.00
30.01.2017;06:00:00;0;-3,458.40;-3,458.40
30.01.2017;06:15:00;0;-1,372.80;-1,372.80
30.01.2017;06:30:00;17.6;-572;-554.4
30.01.2017;06:45:00;149.6;-536.8;-387.2
30.01.2017;07:00:00;792;-8.8;783.2
30.01.2017;07:15:00;1,135.20;-8.8;1,126.40
30.01.2017;07:30:00;1,381.60;0;1,381.60
30.01.2017;07:45:00;1,020.80;-17.6;1,003.20
30.01.2017;08:00:00;2,736.80;0;2,736.80
30.01.2017;08:15:00;4,153.60;0;4,153.60
30.01.2017;08:30:00;2,472.80;0;2,472.80
30.01.2017;08:45:00;1,003.20;-8.8;994.4
30.01.2017;09:00:00;2,930.40;0;2,930.40
30.01.2017;09:15:00;3,141.60;0;3,141.60
30.01.2017;09:30:00;4,408.80;0;4,408.80
30.01.2017;09:45:00;6,740.80;0;6,740.80
30.01.2017;10:00:00;8,219.20;0;8,219.20
30.01.2017;10:15:00;10,190.40;0;10,190.40
30.01.2017;10:30:00;11,783.20;0;11,783.20
30.01.2017;10:45:00;11,862.40;0;11,862.40
30.01.2017;11:00:00;9,988.00;0;9,988.00
30.01.2017;11:15:00;9,671.20;0;9,671.20
30.01.2017;11:30:00;11,061.60;0;11,061.60
30.01.2017;11:45:00;12,856.80;0;12,856.80
30.01.2017;12:00:00;13,402.40;0;13,402.40
30.01.2017;12:15:00;13,288.00;0;13,288.00
30.01.2017;12:30:00;13,499.20;0;13,499.20
30.01.2017;12:45:00;12,918.40;0;12,918.40
30.01.2017;13:00:00;12,548.80;0;12,548.80
30.01.2017;13:15:00;11,756.80;0;11,756.80
30.01.2017;13:30:00;11,677.60;0;11,677.60
30.01.2017;13:45:00;12,452.00;0;12,452.00
30.01.2017;14:00:00;12,812.80;0;12,812.80
30.01.2017;14:15:00;13,147.20;0;13,147.20
30.01.2017;14:30:00;13,164.80;0;13,164.80
30.01.2017;14:45:00;13,824.80;0;13,824.80
30.01.2017;15:00:00;13,675.20;0;13,675.20
30.01.2017;15:15:00;11,589.60;0;11,589.60
30.01.2017;15:30:00;10,524.80;0;10,524.80
30.01.2017;15:45:00;9,662.40;0;9,662.40
30.01.2017;16:00:00;9,644.80;0;9,644.80
30.01.2017;16:15:00;9,829.60;0;9,829.60
30.01.2017;16:30:00;11,123.20;0;11,123.20
30.01.2017;16:45:00;11,396.00;0;11,396.00
30.01.2017;17:00:00;10,392.80;0;10,392.80
30.01.2017;17:15:00;9,926.40;0;9,926.40
30.01.2017;17:30:00;8,782.40;0;8,782.40
30.01.2017;17:45:00;8,254.40;0;8,254.40
30.01.2017;18:00:00;8,703.20;0;8,703.20
30.01.2017;18:15:00;7,216.00;0;7,216.00
30.01.2017;18:30:00;6,494.40;0;6,494.40
30.01.2017;18:45:00;6,793.60;0;6,793.60
30.01.2017;19:00:00;3,775.20;0;3,775.20
30.01.2017;19:15:00;3,678.40;0;3,678.40
30.01.2017;19:30:00;4,100.80;0;4,100.80
30.01.2017;19:45:00;6,811.20;0;6,811.20
30.01.2017;20:00:00;7,726.40;0;7,726.40
30.01.2017;20:15:00;4,892.80;0;4,892.80
30.01.2017;20:30:00;3,396.80;0;3,396.80
30.01.2017;20:45:00;4,039.20;0;4,039.20
30.01.2017;21:00:00;2,490.40;0;2,490.40
30.01.2017;21:15:00;3,432.00;0;3,432.00
30.01.2017;21:30:00;2,472.80;0;2,472.80
30.01.2017;21:45:00;1,522.40;-35.2;1,487.20
30.01.2017;22:00:00;1,249.60;-114.4;1,135.20
30.01.2017;22:15:00;167.2;-1,223.20;-1,056.00
30.01.2017;22:30:00;0;-2,085.60;-2,085.60
30.01.2017;22:45:00;0;-4,030.40;-4,030.40
30.01.2017;23:00:00;0;-5,596.80;-5,596.80
30.01.2017;23:15:00;0;-4,884.00;-4,884.00
30.01.2017;23:30:00;0;-5,482.40;-5,482.40
30.01.2017;23:45:00;0;-4,004.00;-4,004.00
31.01.2017;00:00:00;52.8;-1,584.00;-1,531.20
31.01.2017;00:15:00;378.4;-528;-149.6
31.01.2017;00:30:00;167.2;-985.6;-818.4
31.01.2017;00:45:00;536.8;-510.4;26.4
31.01.2017;01:00:00;1,821.60;-246.4;1,575.20
31.01.2017;01:15:00;2,349.60;-70.4;2,279.20
31.01.2017;01:30:00;2,648.80;0;2,648.80
31.01.2017;01:45:00;123.2;-1,944.80;-1,821.60
31.01.2017;02:00:00;105.6;-3,027.20;-2,921.60
31.01.2017;02:15:00;237.6;-1,716.00;-1,478.40
31.01.2017;02:30:00;756.8;-352;404.8
31.01.2017;02:45:00;3,423.20;0;3,423.20
31.01.2017;03:00:00;4,901.60;0;4,901.60
31.01.2017;03:15:00;6,556.00;0;6,556.00
31.01.2017;03:30:00;6,978.40;0;6,978.40
31.01.2017;03:45:00;7,295.20;0;7,295.20
31.01.2017;04:00:00;6,054.40;0;6,054.40
31.01.2017;04:15:00;6,828.80;0;6,828.80
31.01.2017;04:30:00;8,395.20;0;8,395.20
31.01.2017;04:45:00;8,826.40;0;8,826.40
31.01.2017;05:00:00;9,169.60;0;9,169.60
31.01.2017;05:15:00;9,688.80;0;9,688.80
31.01.2017;05:30:00;8,104.80;0;8,104.80
31.01.2017;05:45:00;9,169.60;0;9,169.60
31.01.2017;06:00:00;9,477.60;0;9,477.60
31.01.2017;06:15:00;10,841.60;0;10,841.60
31.01.2017;06:30:00;12,601.60;0;12,601.60
31.01.2017;06:45:00;13,367.20;0;13,367.20
31.01.2017;07:00:00;14,731.20;0;14,731.20
31.01.2017;07:15:00;15,602.40;0;15,602.40
31.01.2017;07:30:00;16,781.60;0;16,781.60
31.01.2017;07:45:00;17,116.00;0;17,116.00
31.01.2017;08:00:00;16,746.40;0;16,746.40
31.01.2017;08:15:00;16,588.00;0;16,588.00
31.01.2017;08:30:00;16,887.20;0;16,887.20
31.01.2017;08:45:00;17,168.80;0;17,168.80
31.01.2017;09:00:00;17,512.00;0;17,512.00
31.01.2017;09:15:00;17,160.00;0;17,160.00
31.01.2017;09:30:00;17,318.40;0;17,318.40
31.01.2017;09:45:00;17,028.00;0;17,028.00
31.01.2017;10:00:00;17,089.60;0;17,089.60
31.01.2017;10:15:00;17,142.40;0;17,142.40
31.01.2017;10:30:00;17,476.80;0;17,476.80
31.01.2017;10:45:00;17,723.20;0;17,723.20
31.01.2017;11:00:00;17,784.80;0;17,784.80
31.01.2017;11:15:00;17,899.20;0;17,899.20
31.01.2017;11:30:00;17,591.20;0;17,591.20
31.01.2017;11:45:00;18,013.60;0;18,013.60
31.01.2017;12:00:00;17,890.40;0;17,890.40
31.01.2017;12:15:00;17,767.20;0;17,767.20
31.01.2017;12:30:00;17,978.40;0;17,978.40
31.01.2017;12:45:00;17,740.80;0;17,740.80
31.01.2017;13:00:00;17,714.40;0;17,714.40
31.01.2017;13:15:00;17,626.40;0;17,626.40
31.01.2017;13:30:00;17,151.20;0;17,151.20
31.01.2017;13:45:00;16,711.20;0;16,711.20
31.01.2017;14:00:00;16,438.40;0;16,438.40
31.01.2017;14:15:00;16,385.60;0;16,385.60
31.01.2017;14:30:00;16,728.80;0;16,728.80
31.01.2017;14:45:00;17,028.00;0;17,028.00
31.01.2017;15:00:00;16,781.60;0;16,781.60
31.01.2017;15:15:00;16,420.80;0;16,420.80
31.01.2017;15:30:00;16,086.40;0;16,086.40
31.01.2017;15:45:00;15,796.00;0;15,796.00
31.01.2017;16:00:00;15,356.00;0;15,356.00
31.01.2017;16:15:00;15,338.40;0;15,338.40
31.01.2017;16:30:00;15,804.80;0;15,804.80
31.01.2017;16:45:00;16,104.00;0;16,104.00
31.01.2017;17:00:00;16,491.20;0;16,491.20
31.01.2017;17:15:00;16,218.40;0;16,218.40
31.01.2017;17:30:00;16,192.00;0;16,192.00
31.01.2017;17:45:00;16,376.80;0;16,376.80
31.01.2017;18:00:00;16,552.80;0;16,552.80
31.01.2017;18:15:00;16,482.40;0;16,482.40
31.01.2017;18:30:00;15,716.80;0;15,716.80
31.01.2017;18:45:00;16,060.00;0;16,060.00
31.01.2017;19:00:00;16,218.40;0;16,218.40
31.01.2017;19:15:00;16,174.40;0;16,174.40
31.01.2017;19:30:00;15,936.80;0;15,936.80
31.01.2017;19:45:00;15,452.80;0;15,452.80
31.01.2017;20:00:00;14,423.20;0;14,423.20
31.01.2017;20:15:00;13,851.20;0;13,851.20
31.01.2017;20:30:00;14,106.40;0;14,106.40
31.01.2017;20:45:00;13,912.80;0;13,912.80
31.01.2017;21:00:00;13,446.40;0;13,446.40
31.01.2017;21:15:00;13,367.20;0;13,367.20
31.01.2017;21:30:00;12,680.80;0;12,680.80
31.01.2017;21:45:00;12,531.20;0;12,531.20
31.01.2017;22:00:00;12,064.80;0;12,064.80
31.01.2017;22:15:00;11,633.60;0;11,633.60
31.01.2017;22:30:00;11,484.00;0;11,484.00
31.01.2017;22:45:00;11,132.00;0;11,132.00
31.01.2017;23:00:00;10,692.00;0;10,692.00
31.01.2017;23:15:00;10,815.20;0;10,815.20
31.01.2017;23:30:00;10,982.40;0;10,982.40
31.01.2017;23:45:00;10,964.80;0;10,964.80
01.02.2017;00:00:00;10,982.40;0;10,982.40
01.02.2017;00:15:00;10,102.40;0;10,102.40
01.02.2017;00:30:00;9,231.20;0;9,231.20
01.02.2017;00:45:00;9,169.60;0;9,169.60
01.02.2017;01:00:00;8,852.80;0;8,852.80
01.02.2017;01:15:00;7,708.80;0;7,708.80
01.02.2017;01:30:00;8,377.60;0;8,377.60
01.02.2017;01:45:00;8,368.80;0;8,368.80
01.02.2017;02:00:00;8,324.80;0;8,324.80
01.02.2017;02:15:00;8,236.80;0;8,236.80
01.02.2017;02:30:00;6,617.60;0;6,617.60
01.02.2017;02:45:00;6,300.80;0;6,300.80
01.02.2017;03:00:00;6,432.80;0;6,432.80
01.02.2017;03:15:00;7,224.80;0;7,224.80
01.02.2017;03:30:00;7,286.40;0;7,286.40
01.02.2017;03:45:00;6,969.60;0;6,969.60
01.02.2017;04:00:00;7,339.20;0;7,339.20
01.02.2017;04:15:00;7,920.00;0;7,920.00
01.02.2017;04:30:00;8,307.20;0;8,307.20
01.02.2017;04:45:00;8,430.40;0;8,430.40
01.02.2017;05:00:00;8,008.00;0;8,008.00
01.02.2017;05:15:00;7,902.40;0;7,902.40
01.02.2017;05:30:00;7,876.00;0;7,876.00
01.02.2017;05:45:00;8,905.60;0;8,905.60
01.02.2017;06:00:00;9,090.40;0;9,090.40
01.02.2017;06:15:00;9,169.60;0;9,169.60
01.02.2017;06:30:00;9,961.60;0;9,961.60
01.02.2017;06:45:00;11,255.20;0;11,255.20
01.02.2017;07:00:00;12,091.20;0;12,091.20
01.02.2017;07:15:00;11,880.00;0;11,880.00
01.02.2017;07:30:00;12,152.80;0;12,152.80
01.02.2017;07:45:00;12,707.20;0;12,707.20
01.02.2017;08:00:00;13,244.00;0;13,244.00
01.02.2017;08:15:00;14,150.40;0;14,150.40
01.02.2017;08:30:00;13,657.60;0;13,657.60
01.02.2017;08:45:00;14,115.20;0;14,115.20
01.02.2017;09:00:00;13,648.80;0;13,648.80
01.02.2017;09:15:00;13,384.80;0;13,384.80
01.02.2017;09:30:00;13,692.80;0;13,692.80
01.02.2017;09:45:00;13,842.40;0;13,842.40
01.02.2017;10:00:00;13,798.40;0;13,798.40
01.02.2017;10:15:00;13,279.20;0;13,279.20
01.02.2017;10:30:00;14,027.20;0;14,027.20
01.02.2017;10:45:00;13,886.40;0;13,886.40
01.02.2017;11:00:00;13,798.40;0;13,798.40
01.02.2017;11:15:00;12,971.20;0;12,971.20
01.02.2017;11:30:00;13,411.20;0;13,411.20
01.02.2017;11:45:00;12,962.40;0;12,962.40
01.02.2017;12:00:00;13,164.80;0;13,164.80
01.02.2017;12:15:00;13,472.80;0;13,472.80
01.02.2017;12:30:00;14,590.40;0;14,590.40
01.02.2017;12:45:00;14,748.80;0;14,748.80
01.02.2017;13:00:00;14,124.00;0;14,124.00
01.02.2017;13:15:00;14,115.20;0;14,115.20
01.02.2017;13:30:00;13,666.40;0;13,666.40
01.02.2017;13:45:00;13,921.60;0;13,921.60
01.02.2017;14:00:00;13,120.80;0;13,120.80
01.02.2017;14:15:00;12,680.80;0;12,680.80
01.02.2017;14:30:00;13,622.40;0;13,622.40
01.02.2017;14:45:00;12,909.60;0;12,909.60
01.02.2017;15:00:00;12,108.80;0;12,108.80
01.02.2017;15:15:00;11,616.00;0;11,616.00
01.02.2017;15:30:00;12,496.00;0;12,496.00
01.02.2017;15:45:00;13,024.00;0;13,024.00
01.02.2017;16:00:00;12,522.40;0;12,522.40
01.02.2017;16:15:00;13,613.60;0;13,613.60
01.02.2017;16:30:00;14,018.40;0;14,018.40
01.02.2017;16:45:00;13,472.80;0;13,472.80
01.02.2017;17:00:00;12,496.00;0;12,496.00
01.02.2017;17:15:00;12,205.60;0;12,205.60
01.02.2017;17:30:00;11,721.60;0;11,721.60
01.02.2017;17:45:00;12,548.80;0;12,548.80
01.02.2017;18:00:00;12,522.40;0;12,522.40
01.02.2017;18:15:00;12,188.00;0;12,188.00
01.02.2017;18:30:00;12,117.60;0;12,117.60
01.02.2017;18:45:00;12,707.20;0;12,707.20
01.02.2017;19:00:00;12,680.80;0;12,680.80
01.02.2017;19:15:00;12,152.80;0;12,152.80
01.02.2017;19:30:00;12,100.00;0;12,100.00
01.02.2017;19:45:00;11,360.80;0;11,360.80
01.02.2017;20:00:00;11,325.60;0;11,325.60
01.02.2017;20:15:00;11,176.00;0;11,176.00
01.02.2017;20:30:00;10,903.20;0;10,903.20
01.02.2017;20:45:00;10,929.60;0;10,929.60
01.02.2017;21:00:00;10,093.60;0;10,093.60
01.02.2017;21:15:00;10,032.00;0;10,032.00
01.02.2017;21:30:00;10,076.00;0;10,076.00
01.02.2017;21:45:00;10,093.60;0;10,093.60
01.02.2017;22:00:00;9,944.00;0;9,944.00
01.02.2017;22:15:00;9,266.40;0;9,266.40
01.02.2017;22:30:00;9,416.00;0;9,416.00
01.02.2017;22:45:00;8,852.80;0;8,852.80
01.02.2017;23:00:00;7,277.60;0;7,277.60
01.02.2017;23:15:00;8,483.20;0;8,483.20
01.02.2017;23:30:00;8,967.20;0;8,967.20
01.02.2017;23:45:00;9,882.40;0;9,882.40
02.02.2017;00:00:00;9,644.80;0;9,644.80
02.02.2017;00:15:00;10,612.80;0;10,612.80
02.02.2017;00:30:00;10,322.40;0;10,322.40
02.02.2017;00:45:00;9,240.00;0;9,240.00
02.02.2017;01:00:00;8,342.40;0;8,342.40
02.02.2017;01:15:00;8,060.80;0;8,060.80
02.02.2017;01:30:00;8,087.20;0;8,087.20
02.02.2017;01:45:00;8,729.60;0;8,729.60
02.02.2017;02:00:00;8,439.20;0;8,439.20
02.02.2017;02:15:00;8,720.80;0;8,720.80
02.02.2017;02:30:00;7,946.40;0;7,946.40
02.02.2017;02:45:00;8,395.20;0;8,395.20
02.02.2017;03:00:00;7,524.00;0;7,524.00
02.02.2017;03:15:00;7,770.40;0;7,770.40
02.02.2017;03:30:00;6,776.00;0;6,776.00
02.02.2017;03:45:00;7,242.40;0;7,242.40
02.02.2017;04:00:00;7,136.80;0;7,136.80
02.02.2017;04:15:00;6,221.60;0;6,221.60
02.02.2017;04:30:00;6,644.00;0;6,644.00
02.02.2017;04:45:00;6,221.60;0;6,221.60
02.02.2017;05:00:00;7,779.20;0;7,779.20
02.02.2017;05:15:00;7,400.80;0;7,400.80
02.02.2017;05:30:00;8,835.20;0;8,835.20
02.02.2017;05:45:00;9,900.00;0;9,900.00
02.02.2017;06:00:00;10,410.40;0;10,410.40
02.02.2017;06:15:00;12,381.60;0;12,381.60
02.02.2017;06:30:00;13,323.20;0;13,323.20
02.02.2017;06:45:00;13,490.40;0;13,490.40
02.02.2017;07:00:00;14,080.00;0;14,080.00
02.02.2017;07:15:00;14,608.00;0;14,608.00
02.02.2017;07:30:00;14,863.20;0;14,863.20
02.02.2017;07:45:00;13,851.20;0;13,851.20
02.02.2017;08:00:00;13,780.80;0;13,780.80
02.02.2017;08:15:00;13,728.00;0;13,728.00
02.02.2017;08:30:00;13,745.60;0;13,745.60
02.02.2017;08:45:00;13,657.60;0;13,657.60
02.02.2017;09:00:00;12,311.20;0;12,311.20
02.02.2017;09:15:00;10,586.40;0;10,586.40
02.02.2017;09:30:00;11,325.60;0;11,325.60
02.02.2017;09:45:00;10,190.40;0;10,190.40
02.02.2017;10:00:00;10,480.80;0;10,480.80
02.02.2017;10:15:00;12,628.00;0;12,628.00
02.02.2017;10:30:00;12,645.60;0;12,645.60
02.02.2017;10:45:00;13,552.00;0;13,552.00
02.02.2017;11:00:00;14,106.40;0;14,106.40
02.02.2017;11:15:00;14,256.00;0;14,256.00
02.02.2017;11:30:00;13,147.20;0;13,147.20
02.02.2017;11:45:00;14,062.40;0;14,062.40
02.02.2017;12:00:00;13,868.80;0;13,868.80
02.02.2017;12:15:00;13,631.20;0;13,631.20
02.02.2017;12:30:00;13,604.80;0;13,604.80
02.02.2017;12:45:00;13,675.20;0;13,675.20
02.02.2017;13:00:00;14,300.00;0;14,300.00
02.02.2017;13:15:00;12,856.80;0;12,856.80
02.02.2017;13:30:00;12,786.40;0;12,786.40
02.02.2017;13:45:00;13,622.40;0;13,622.40
02.02.2017;14:00:00;13,455.20;0;13,455.20
02.02.2017;14:15:00;13,983.20;0;13,983.20
02.02.2017;14:30:00;15,030.40;0;15,030.40
